WBRatio,OPC,PPC,DAYS,CO2,STRENGTH
0.43859252,261.58148,273.29178,32.427666,0.0999187,39.13171
0.43588844,228.4042,273.3338,33.201954,0.09177394,39.9151
0.46010008,199.20192,264.8406,33.686073,0.09769915,39.081898
0.44180185,269.7532,249.43129,31.057545,0.102256104,42.391678
0.45236236,276.08594,245.60388,35.038643,0.11031383,37.569946
0.4530654,225.78229,255.1974,34.146114,0.098677024,39.294144
0.43915686,245.21234,271.75806,32.564285,0.097380124,39.468815
0.45997715,237.32626,231.78181,33.8082,0.110758044,38.54735
0.45650488,223.63693,252.67291,35.006935,0.10213208,40.76325
0.4434341,259.34027,262.3047,29.60414,0.10212195,44.40393
0.44838205,263.42047,283.76843,32.305332,0.102467105,38.605835
0.4421895,260.51035,243.21347,34.820736,0.09974596,42.707493
0.449365,289.69504,230.13797,32.345314,0.11303343,39.643826
0.4492963,278.18805,268.95715,35.233128,0.113552734,40.37203
0.45208105,199.73853,231.9638,34.415966,0.0939149,39.538334
0.44611758,251.50356,247.3722,34.25064,0.11209104,43.04908
0.44167122,291.7623,237.02063,31.233122,0.10779858,42.5143
0.42986017,231.92459,248.50247,35.10611,0.10421989,39.073917
0.4498958,191.66379,243.22955,33.963425,0.09530325,39.772263
0.4479826,236.4878,262.2627,32.913532,0.09395181,39.99096
0.44871432,210.87872,264.73306,32.51588,0.09730245,39.694363
0.45438933,255.38344,258.61676,35.683613,0.10954897,38.328205
0.44992313,245.52359,241.87245,34.335373,0.10729387,39.877865
0.44853377,231.00897,261.68716,30.05205,0.105635926,41.496704
0.44936937,274.23953,255.2095,33.125286,0.11496522,39.553833
0.45524526,285.42627,260.12668,32.896687,0.106821835,39.878418
0.45305791,241.45366,253.85115,35.496418,0.10930494,40.63824
0.45379296,212.75578,238.83182,36.277855,0.10337977,37.452847
0.4486475,276.34488,276.61127,33.22679,0.0995916,39.54674
0.44141287,239.2281,237.39893,35.044643,0.112450734,38.59274
0.45653597,220.71632,235.13261,32.932877,0.109096326,40.94939
0.44072205,233.5934,244.39163,33.531147,0.08923192,41.86921
0.44406968,234.16402,231.7593,34.270702,0.098749235,41.15884
0.43259525,212.33229,240.35501,35.430695,0.109641716,42.919525
0.44057623,227.00182,195.24872,35.005093,0.11039604,44.107166
0.46246785,225.03345,264.99832,33.528404,0.10832478,40.36083
0.45107478,222.68138,263.41473,33.738697,0.10061197,41.98641
0.45624343,234.17505,277.91022,32.306396,0.10599456,39.539333
0.45576096,247.7717,255.29033,33.98768,0.114055514,41.079166
0.4468677,249.7562,260.37247,31.27806,0.10649371,41.063988
0.45236167,263.2691,245.52275,32.753872,0.108855605,39.910095
0.44754043,241.41492,225.92754,33.47145,0.11094308,39.088608
0.46046895,229.2026,276.75467,32.475346,0.1061912,39.057964
0.45965952,214.9206,265.50345,33.25334,0.1041774,41.701214
0.4458726,230.14001,255.73903,30.322966,0.11325376,39.78321
0.4517696,219.39867,260.4031,34.28422,0.09208477,40.24231
0.45633778,196.68932,256.9815,36.268314,0.11346167,35.720234
0.44137892,233.60735,253.70401,31.13415,0.11201775,41.46842
0.44332662,238.60179,223.82172,33.73231,0.111485876,38.81415
0.44525442,259.9074,254.26758,34.867584,0.10943482,39.74872
0.4328465,255.85712,253.3353,32.275795,0.107383266,42.520927
0.4368063,270.21033,246.34666,32.403175,0.10737674,39.39632
0.45326266,263.0052,284.45465,33.011852,0.098119184,39.940712
0.43536097,265.76132,232.30817,32.673252,0.107669115,40.551662
0.45299944,248.54263,259.4587,33.014404,0.111016296,40.43095
0.4495383,233.30922,259.53513,32.805454,0.09186483,38.53381
0.44499993,219.6745,263.93222,32.13188,0.10039195,40.248222
0.44813123,225.48694,267.4277,32.463776,0.09896739,38.9826
0.45082584,225.35359,278.7246,33.033302,0.09673753,41.382282
0.44256282,251.96529,244.56747,33.843388,0.10774183,39.657356
0.45284757,224.57043,262.9327,33.132954,0.104597114,40.93146
0.44881997,238.29613,264.04147,32.92584,0.0993316,40.883118
0.4450472,208.73315,211.35602,35.218536,0.10729475,39.199013
0.44252267,252.22575,222.614,34.237183,0.11047186,40.18077
0.45658284,234.11401,236.72241,33.478466,0.10330518,37.634476
0.44027132,243.6303,239.08801,31.931158,0.10282262,39.88201
0.44551677,271.73932,284.79785,33.53985,0.106920816,38.51167
0.45275074,212.7161,259.46545,32.89662,0.098355316,39.673573
0.44075388,200.77042,261.34152,34.99855,0.0877336,41.17335
0.44551215,242.18015,288.59137,32.940857,0.09643404,38.15826
0.44129604,237.2704,318.27344,34.731594,0.10416818,40.313465
0.44587654,238.69165,235.11081,32.619476,0.10280819,40.565247
0.4486565,239.70517,267.31665,32.49012,0.108616985,41.86132
0.44898182,262.27286,249.21259,32.64533,0.10691185,37.855022
0.43547615,288.2247,250.45866,30.596033,0.09889137,43.306625
0.4397421,213.15318,193.69946,35.88929,0.11289899,36.7859
0.4426457,228.91452,276.3531,32.75656,0.10215877,40.629707
0.45103893,261.63425,248.22215,34.584084,0.103407666,39.677437
0.45265454,208.18378,249.0979,32.89221,0.10990925,42.69825
0.45874992,249.28346,255.06154,36.964283,0.11037288,37.48001
0.4401291,203.98096,241.22754,31.85665,0.099320404,40.858078
0.44860888,230.79178,272.15512,28.911304,0.10535202,39.779877
0.43603396,240.09764,285.18967,32.308697,0.09641052,41.025585
0.44268966,243.45166,216.50829,33.424225,0.104101256,41.16172
0.45476526,205.25024,219.37137,35.88271,0.09707247,38.594086
0.45340794,262.84085,239.89763,33.935318,0.10638871,38.24159
0.45460477,244.5255,262.04813,34.166054,0.11440952,37.050232
0.44157878,281.47717,257.13376,32.50847,0.10654525,40.4158
0.45749068,237.18471,237.22151,34.92062,0.1095346,40.33421
0.44693917,227.15343,250.1443,32.833332,0.097223945,41.431976
0.45551747,218.76793,265.47635,31.583384,0.1044693,41.259907
0.4494165,276.15845,254.8568,34.75363,0.11193838,40.0562
0.44811434,230.41173,278.08655,32.770794,0.09641273,39.64634
0.4513866,254.30602,232.84969,31.42112,0.111491956,39.12538
0.44211024,226.57901,247.59839,33.43867,0.108566806,37.30754
0.4382549,250.36133,266.29745,33.96786,0.09834448,42.892
0.43724036,281.53793,268.016,31.28533,0.10159252,39.08121
0.43024278,231.66348,264.09137,35.35208,0.1119884,39.198185
0.44575182,237.39655,264.1352,36.60468,0.11588605,39.86461
0.44642863,212.12752,257.56516,33.738213,0.09441798,41.979824
0.44352365,234.01549,249.3075,31.424671,0.1168973,40.116425
0.44341487,255.55783,246.33371,31.664553,0.10545237,41.29431
0.44966444,246.00713,236.87059,32.29623,0.10935128,40.69386
0.4339702,210.7417,261.58792,33.401814,0.09975776,41.050682
0.45724815,234.40186,236.59586,32.76233,0.10640637,38.240265
0.44515076,208.39835,182.71106,35.275845,0.10904135,42.970486
0.4393363,247.10571,267.04437,33.126286,0.10377417,40.77153
0.44322747,251.24637,216.27187,34.027855,0.11453414,38.436142
0.44862002,255.58012,248.90312,32.642345,0.10002067,38.57433
0.4464231,250.75299,240.0394,30.878119,0.1051866,40.347927
0.44613934,252.97147,222.08032,33.492313,0.11795161,37.70936
0.44026628,236.07303,219.63823,34.01411,0.10676565,40.615524
0.44193,220.50485,237.05872,31.496124,0.094362594,40.50804
0.4407665,221.16718,242.79686,30.773321,0.09600274,39.919342
0.44654545,210.23026,240.58687,34.691708,0.09614282,40.7388
0.44073185,197.99,219.45007,37.204365,0.11208534,38.756973
0.44187784,230.28047,262.47626,32.429596,0.105183914,42.269314
0.44692856,216.63327,277.74548,32.144356,0.10265577,38.690037
0.45704317,209.45985,278.39972,36.92756,0.10347706,40.84864
0.44644356,207.27087,296.27615,32.82999,0.110541366,38.829285
0.45041722,225.08298,287.68753,33.187473,0.10902524,40.50547
0.45340484,226.7645,245.82254,32.33798,0.11247897,38.853764
0.4472692,234.23782,243.8493,33.309345,0.09990871,39.85744
0.45131436,269.68402,278.76,33.147835,0.1048458,41.06507
0.44553846,222.95529,283.38818,30.84357,0.09910826,38.350887
0.44721478,215.8926,264.5115,32.85282,0.09581106,38.624157
0.4590726,282.18777,235.58171,32.08229,0.111929104,37.87865
0.4518763,255.20796,217.46141,31.778732,0.10685979,42.054874
0.45314908,224.87535,226.29999,33.958366,0.11074798,41.159626
0.45449996,259.03177,247.65953,33.169434,0.10125232,39.656982
0.4447617,228.49022,223.61168,34.58447,0.09959947,41.90207
0.44842178,239.8441,250.47284,32.233627,0.10196116,39.083878
0.45537725,269.67633,246.0915,32.01658,0.10525614,39.747093
0.45643663,227.52425,267.97443,32.452663,0.10878299,41.018017
0.4650053,188.91748,283.2082,33.65981,0.10470096,42.6806
0.45204267,243.7582,247.66698,34.289352,0.104891084,39.758316
0.44894361,236.4364,269.23682,31.953327,0.10093112,38.999813
0.45157304,207.85503,227.261,34.82028,0.1101202,41.9718
0.45690584,248.08038,242.83455,33.53749,0.10772035,39.616276
0.45638475,253.32147,257.92398,31.623869,0.1061364,40.268353
0.43992758,236.68034,267.62717,33.01404,0.09985854,41.272995
0.45058665,292.6592,256.36243,36.85827,0.11718819,40.23161
0.45062834,211.38562,260.9484,34.1524,0.105406925,38.081535
0.44615054,222.09015,248.91452,36.056816,0.097926356,41.510113
0.4529727,204.81638,271.90186,36.45931,0.10348334,39.246403
0.44917354,247.70828,233.00192,32.547512,0.10495093,41.09834
0.45481467,246.66667,272.99387,34.189133,0.109573916,39.916195
0.4435028,233.88977,240.77637,33.567142,0.1001034,42.73912
0.45188618,245.8976,250.19601,37.050167,0.0976003,40.956
0.4593405,219.55875,238.75398,38.15118,0.11892464,40.62203
0.44487205,258.7282,254.69936,30.817692,0.10377978,39.74278
0.4529353,209.663,274.09167,33.745193,0.103264764,40.918884
0.45438585,219.30597,245.21382,33.68543,0.10697214,40.907803
0.44791436,212.64558,269.25946,31.307886,0.11005738,39.819553
0.4509337,225.38037,277.53885,32.250996,0.09478697,38.44939
0.44468862,275.26636,229.21825,32.982143,0.11195563,41.90774
0.42968813,250.93173,262.90475,33.36826,0.113370135,39.04967
0.45419693,247.0954,232.03989,32.817825,0.10373823,39.246857
0.45337945,260.87476,260.7864,32.707657,0.10752292,40.451283
0.4372992,240.04103,219.94499,34.613003,0.10050237,42.030605
0.44810158,242.91467,239.91907,30.970936,0.105799995,39.911278
0.44794497,269.47104,234.22144,32.39431,0.10153389,43.180435
0.45174494,265.60098,269.05182,31.205875,0.10237143,39.440895
0.44806242,242.68694,258.2425,32.556366,0.10177771,39.68124
0.43222755,248.09735,274.7153,31.527815,0.103052855,40.34561
0.45756617,224.98508,237.2333,32.503227,0.09598329,39.074146
0.45237836,249.06233,264.08884,32.643806,0.10112536,39.746567
0.46425754,214.52808,268.71658,34.81344,0.11512597,40.423843
0.45776325,242.51884,246.90797,34.09512,0.11070281,39.000523
0.4445234,277.3553,277.3069,31.851158,0.11891468,36.663837
0.45278853,208.17593,206.72131,35.375202,0.10481636,42.095932
0.46468848,180.01994,261.17618,35.75462,0.09868421,44.04819
0.45039004,262.00708,255.46553,31.90245,0.10463109,41.083485
0.45058078,235.09433,227.72153,35.78998,0.11073253,40.936314
0.44206795,263.38977,239.51237,30.25913,0.100921705,41.910263
0.45528993,200.40187,277.2703,31.443283,0.10555699,36.837605
0.4393219,263.0013,264.33588,32.06626,0.10013618,38.177277
0.44500336,245.99348,235.53273,34.09756,0.116848156,37.87513
0.44591326,269.94293,240.92972,31.881632,0.10609269,40.011494
0.4571355,199.69601,213.25378,35.81847,0.102028385,37.754993
0.4435049,238.09906,246.60266,34.280422,0.0992964,37.54748
0.45521086,220.94589,235.85063,35.8612,0.10460997,37.72709
0.44007224,245.33986,208.91437,33.716927,0.1093625,45.550514
0.44811797,238.42982,254.82246,36.694454,0.10003557,43.38603
0.448628,241.42975,237.93578,34.05015,0.10702765,40.72055
0.4568913,177.1555,291.25638,35.637203,0.10196934,40.711582
0.4435032,215.49931,251.81908,33.256466,0.09526266,41.406063
0.45258212,185.01157,259.61047,31.416342,0.09677757,38.343113
0.44338542,256.14374,238.7329,32.69109,0.09611784,40.821712
0.44629788,241.70139,258.9457,33.528774,0.09896096,40.49063
0.4401464,237.95413,229.3694,33.685406,0.10468845,40.895203
0.46232972,204.85866,281.06845,32.531204,0.10921297,38.898964
0.44959193,274.19177,304.8515,32.858154,0.09700182,39.46339
0.4485089,252.5292,262.04214,32.2104,0.10265738,38.815197
0.45456594,265.0454,261.03085,32.553974,0.10755752,38.787933
0.4412412,193.20605,205.28754,36.07477,0.10214634,40.241978
0.44839603,214.07512,276.52588,32.111286,0.1065886,40.908787
0.44638672,218.09918,257.5039,35.275932,0.100722454,43.35941
0.44693637,243.72154,257.67917,32.244743,0.100170076,42.3754
0.43760592,263.66888,266.72906,31.065527,0.11179185,40.036457
0.45168757,206.49075,294.20914,33.699493,0.10242228,39.276917
0.44954172,254.28516,251.6475,32.52596,0.11055982,38.89888
0.45280346,213.28816,246.28008,35.160007,0.10096028,40.900208
0.44421166,259.45963,270.2924,31.691837,0.10182776,40.2825
0.44094795,210.77179,234.43486,33.952084,0.099220194,40.316086
0.44246325,244.90591,286.41742,31.870995,0.10144919,40.9798
0.45047387,228.3607,245.47012,32.666447,0.1208628,40.857582
0.44091,226.69365,275.4656,31.456327,0.0910912,41.23675
0.4413658,265.56885,231.49387,31.9397,0.11503255,39.998478
0.45167953,212.26198,249.06183,32.777233,0.104819894,38.55005
0.4534513,218.45833,269.7289,33.808605,0.0944155,39.20491
0.44798574,248.2291,239.03688,32.93274,0.09161267,42.045143
0.43460098,217.10126,259.9001,33.383064,0.0842316,42.855103
0.45183277,258.5416,251.0627,32.017265,0.10974157,39.421886
0.4499329,269.0854,244.76869,35.93533,0.10289095,40.079433
0.4498508,228.10114,207.20325,35.382076,0.11220141,39.74031
0.45563093,271.62177,253.97304,33.242344,0.1009378,40.637566
0.45808807,209.18303,240.75272,33.88736,0.10137503,41.272354
0.4546957,209.79333,223.40778,34.821148,0.104036495,38.619263
0.44341102,190.46645,276.07587,36.636036,0.09868558,39.220634
0.45320368,229.92068,262.84274,33.151955,0.10182957,40.74798
0.44928065,271.78683,250.76491,32.2131,0.10869429,40.041363
0.44311643,254.25801,243.65918,29.847666,0.10761149,43.589172
0.45207596,240.18257,268.99304,35.667347,0.117397524,40.15583
0.44652957,196.67285,244.9354,36.339203,0.09242755,42.30015
0.45269537,209.78532,243.21655,35.412006,0.09563697,40.131706
0.44801673,257.90756,253.95059,32.3632,0.1209631,40.390705
0.44160938,203.21558,207.53761,36.947495,0.10594742,43.413307
0.44072852,240.86255,270.46805,32.08593,0.10375197,40.268417
0.45127973,215.28474,251.5201,30.50883,0.09748054,37.734833
0.4496819,256.36847,243.90733,31.46017,0.11171293,37.378304
0.4474369,247.88594,219.55794,35.282303,0.10539691,38.89956
0.45424375,234.54956,255.81944,33.826576,0.10157933,39.87014
0.45815605,217.77708,265.03693,36.056244,0.10280037,40.73584
0.43550724,234.1347,221.74922,33.416508,0.10282238,43.128704
0.43515578,202.24518,271.28378,35.841785,0.08640864,45.90648
0.44280404,211.1289,269.00076,32.16147,0.10354968,41.13893
0.45255852,246.40254,254.85257,32.123165,0.105074,41.370537
0.4473619,302.39612,223.36908,33.400192,0.12088752,41.872566
0.4573759,219.04868,229.67625,33.87732,0.10470623,39.193493
0.4547437,216.87865,272.81702,30.995453,0.10301397,41.071842
0.449274,289.42783,271.56085,33.07453,0.10823588,40.988438
0.45186418,244.11534,263.32455,31.605347,0.10617767,38.412113
0.44849652,277.94772,227.69499,32.839603,0.110712394,39.597504
0.4475297,243.91003,254.31508,30.892307,0.112964295,41.805946
0.45327097,233.06699,252.1255,32.69158,0.09886759,40.805733
0.44537228,230.5737,231.14915,32.58205,0.10753961,40.454502
0.44919887,248.66534,265.41327,32.986233,0.10865042,40.988388
0.45490426,261.23816,255.85272,33.205616,0.10812249,42.57117
0.45626488,225.06093,241.77237,35.453747,0.10458666,41.34699
0.45409212,234.71193,266.64297,31.308744,0.10335046,38.26426
0.439056,245.89279,230.09346,32.723812,0.09440999,42.407333
0.44489527,266.09338,255.40012,32.32909,0.11583407,39.568913
0.4350725,251.52444,284.00427,36.12985,0.099896416,39.3281
0.43898764,226.84753,232.43857,34.106052,0.10145464,41.925186
0.44087705,250.37662,240.40681,32.08825,0.10550233,42.62218
0.44533268,235.20438,287.4994,36.563633,0.10658715,43.84302
0.45429865,238.13327,267.78918,31.84092,0.10833602,41.752117
0.4440413,245.68378,247.29022,34.694435,0.10727799,40.950638
0.44167018,266.15912,248.88158,32.991802,0.11364486,40.76566
0.44327754,270.72794,219.60686,31.413301,0.112493776,44.738873
0.43625283,248.41695,244.01132,31.692457,0.11631105,37.21706
0.44672078,234.6113,207.26804,35.892708,0.11528442,41.698162
0.44957528,247.50726,224.10486,34.489758,0.11500726,40.396927
0.45227712,209.31729,225.20908,37.11125,0.10752912,42.788574
0.44242018,229.04639,253.00366,34.232464,0.10565281,37.150753
0.4534809,256.6841,258.11917,31.931656,0.11369838,39.38034
0.45093805,238.19562,199.6493,37.42635,0.1164106,40.197174
0.44076142,225.30016,244.82109,31.711483,0.09812628,40.691544
0.43968448,226.22224,277.72504,32.534996,0.108623385,39.468277
0.45592427,221.61023,236.08836,32.653873,0.10738914,39.99914
0.45282555,271.99664,252.41676,33.65577,0.110940516,38.064213
0.45539385,176.13971,254.00275,36.76351,0.10004687,40.87381
0.45142847,240.38171,241.37184,33.47942,0.10437524,41.87858
0.45266995,194.57089,258.69333,33.01655,0.09599467,39.08711
0.44331273,220.7054,291.26804,31.833523,0.110479474,39.26465
0.4385017,243.73549,261.80078,32.496338,0.10074234,42.622074
0.44515616,269.6828,265.33432,32.684196,0.09592845,40.678383
0.43504205,235.16743,217.10631,36.136047,0.100659035,42.59686
0.4557591,250.41714,261.29794,35.391994,0.11053114,39.882137
0.4456429,231.57022,259.20532,32.64554,0.1081415,44.359497
0.4504525,230.67012,266.386,34.577908,0.09989195,40.461655
0.4426281,231.85516,228.14537,36.450512,0.10225389,41.224274
0.43732828,244.57481,242.50534,33.53893,0.10233686,41.49328
0.44950604,299.3321,268.52728,35.799915,0.109690525,39.73377
0.45659024,197.8332,262.35977,35.05975,0.098763056,42.15711
0.43149677,285.59924,291.34726,34.078953,0.091738805,39.971348
0.44562858,203.2314,262.98013,33.170334,0.090483606,40.331375
0.4386499,217.33995,287.54224,34.47361,0.09617146,45.0738
0.45023113,257.81686,261.2171,32.664375,0.111191414,39.57031
0.45094228,224.2347,285.50485,33.734848,0.09681991,39.04038
0.45493206,239.7589,243.01517,33.012836,0.10889144,39.804638
0.4480578,219.45776,238.68846,29.915115,0.09983129,41.457268
0.449469,208.89096,207.11221,36.08063,0.11557312,36.93479
0.444874,222.83287,222.12367,35.79688,0.10798267,40.513344
0.45236045,238.87573,235.43636,34.049404,0.10750405,38.102467
0.44625816,236.25008,253.82036,33.105698,0.11173011,38.42842
0.4568457,268.34363,251.06377,34.4627,0.1056185,40.090485
0.4518928,264.02927,236.7316,34.77375,0.104942456,40.440067
0.4484995,240.9053,254.44856,33.120922,0.09887997,38.820145
0.45583162,250.13911,240.51039,32.299934,0.10609778,38.90892
0.44947734,183.09319,246.52306,32.84453,0.10160432,42.39026
0.44840392,204.79353,252.3672,32.45851,0.098189026,42.865673
0.4473986,231.38153,239.8356,33.354095,0.092240125,42.35631
0.4305148,217.33829,266.8082,34.563713,0.10633936,41.4432
0.44359207,228.83832,262.74734,30.736856,0.111300126,42.446743
0.4519669,232.13527,241.9065,34.14591,0.11492872,41.943398
0.44227767,216.49632,270.35287,33.321922,0.10416444,44.284267
0.4415625,285.21628,279.5804,30.788616,0.105805054,42.66936
0.461567,227.2271,259.5452,33.0122,0.10882349,41.514465
0.44383526,257.65308,233.47871,35.112556,0.11036299,39.519516
0.4598158,216.63365,255.43356,35.421455,0.10117595,38.624855
0.44908094,214.55379,258.13495,34.094692,0.10536902,43.172226
0.4560582,244.08264,254.7261,33.342617,0.10069288,38.88049
0.44905305,253.12614,238.19052,34.13675,0.110323966,39.268738
0.44710702,239.66063,266.65817,33.242474,0.10091414,41.449944
0.4484226,243.58316,203.01315,34.503235,0.11996706,42.087055
0.44727746,239.92206,251.12825,33.672264,0.108320154,40.574207
0.4456486,264.38586,282.90884,33.221664,0.097048506,40.228004
0.45383018,209.00793,267.19403,31.422169,0.10634935,41.433624
0.4530058,215.71309,269.73325,33.848225,0.09373535,41.374283
0.44348812,260.97696,240.44159,32.98971,0.09926508,38.573162
0.44986677,215.13002,279.7612,29.531988,0.11148572,42.278156
0.4540564,249.93193,254.24117,31.947176,0.101067975,40.272907
0.4420576,230.21617,271.74667,33.30553,0.11147819,39.711723
0.45898867,225.73305,276.1302,32.8807,0.106530234,41.001373
0.4488353,226.86165,250.4965,31.242619,0.100835085,38.58345
0.4406709,219.97108,237.9184,34.444176,0.10400858,38.66077
0.44439292,255.32848,236.31316,31.754156,0.1077106,39.60304
0.44664788,210.58163,229.0681,40.762146,0.12821159,39.791
0.44615847,239.62155,235.88942,31.535152,0.10508058,39.347794
0.44692546,250.47505,251.36232,31.377556,0.10281511,39.477154
0.4500672,232.89365,237.9657,33.105698,0.1017134,42.567093
0.45389825,244.56961,255.66045,33.72333,0.10918285,41.29352
0.43457192,253.86191,233.28476,32.945602,0.093141556,44.649696
0.44696364,276.24094,269.80154,32.578976,0.10542431,40.61489
0.44602448,248.88011,267.86914,30.236994,0.10848735,40.92859
0.45164412,237.37048,252.8044,32.164875,0.104564145,41.894493
0.44887224,210.18604,237.99432,34.45278,0.095323935,41.314384
0.4473052,255.4341,250.95589,33.3619,0.11425207,42.73096
0.4456678,254.56464,267.81488,33.81107,0.10097869,39.982136
0.4508856,233.5696,258.90512,39.18986,0.11804998,39.917564
0.44524702,219.27359,285.4958,33.679115,0.08478133,39.676918
0.4566676,225.068,259.20374,32.23837,0.10605977,40.8116
0.45223397,230.05724,274.04385,33.793106,0.09134121,40.08914
0.41550532,286.14136,272.28702,32.93187,0.101793066,44.053177
0.45888296,237.8848,245.53998,34.37464,0.11273537,41.061047
0.43925327,213.2136,266.4613,34.684303,0.08085936,42.545563
0.44102922,226.54066,279.6622,32.044144,0.09671769,38.65163
0.4439631,255.14252,221.70784,34.906013,0.1180372,39.69305
0.44090167,237.12404,268.36246,33.451687,0.100234985,39.40924
0.4436403,266.83838,258.55368,34.208454,0.10143484,40.935226
0.44672164,239.5231,268.89163,36.214043,0.10238212,41.312637
0.44979244,230.69615,261.8238,33.11851,0.107950136,42.087402
0.4323267,247.76486,287.91766,32.667934,0.101989254,40.310184
0.44463128,194.4822,227.61848,35.859657,0.101608,45.872208
0.44494876,208.08267,261.50986,32.722015,0.092102714,41.0993
0.44772834,252.20883,258.65402,34.1651,0.104876205,41.07725
0.45776573,195.3434,240.21436,38.36147,0.10047404,42.009777
0.44756418,253.33273,236.99586,34.193092,0.11041834,39.02282
0.43159777,232.77504,294.0303,32.93003,0.095295,42.7937
0.44764644,233.95483,261.58524,34.013016,0.09137749,39.98045
0.45473737,269.85144,261.74826,32.71831,0.10730927,39.314754
0.44805393,254.15646,262.2609,32.94036,0.11174605,40.74585
0.4502797,296.94873,260.805,33.090683,0.10627389,40.84068
0.45755857,232.42813,250.47812,32.389233,0.10739186,36.928066
0.43328643,285.26077,224.06956,31.731197,0.10200198,45.291786
0.45208922,239.4931,251.3605,34.49577,0.10345086,41.437813
0.44192848,238.86546,256.80203,34.77115,0.100664854,40.45891
0.45079112,243.00308,230.81007,33.083492,0.11074928,37.484516
0.44649333,226.15231,257.46185,34.542706,0.08479433,41.054882
0.44739765,276.71674,230.53519,32.894676,0.10545154,41.512947
0.45109504,259.296,238.41911,31.563745,0.109050535,38.11548
0.45427942,188.18864,255.74487,32.07609,0.106805846,43.24537
0.44707122,275.2478,265.1603,31.496382,0.1029171,42.81744
0.4574275,238.69405,245.56697,30.256054,0.11460064,38.38708
0.44987983,274.2005,242.08548,31.241585,0.108195804,39.27207
0.45247468,214.45526,269.95703,34.61623,0.097495005,40.65644
0.4379297,234.45363,274.02383,33.250996,0.100973725,41.24944
0.45574903,221.03201,251.25098,31.99539,0.10319688,41.17776
0.45410436,260.93137,245.32045,33.549744,0.106365606,42.20539
0.46107587,197.02266,258.55087,35.098602,0.09947249,38.73481
0.44537482,249.35666,255.59335,31.922369,0.108756065,39.049458
0.44328612,268.69983,229.22102,32.24924,0.10797499,40.707695
0.4555893,235.09825,259.34204,32.67903,0.10011091,39.467453
0.447689,237.58603,262.13025,36.77428,0.10439682,43.393612
0.43926248,205.00377,224.87581,34.190346,0.104552075,42.66805
0.44817337,220.51817,245.28769,33.241047,0.102568604,39.81496
0.45793518,141.27077,293.93695,38.03735,0.085908234,41.677544
0.43794566,228.09372,232.07927,35.2278,0.11016265,42.855896
0.44245338,192.10358,244.72508,34.991684,0.09028434,42.384464
0.4494328,241.03104,254.35287,32.87529,0.11192484,39.37158
0.4463033,224.0589,217.01843,33.400322,0.111812234,39.72102
0.435975,232.86661,254.49312,35.849392,0.10252295,42.649704
0.45571643,271.20853,269.1539,33.676464,0.11631687,38.73249
0.4438528,256.1304,262.65424,31.539381,0.095614694,39.853905
0.44550785,246.96837,256.3014,32.421448,0.1125332,42.502926
0.4355235,238.99852,291.0274,30.646656,0.099453144,41.519016
0.4530767,224.47745,235.40645,32.10197,0.098008394,40.139988
0.44194332,219.04993,260.16586,31.854538,0.10276008,40.809307
0.45036784,221.04475,264.85336,37.022648,0.10412447,41.162643
0.4533855,220.85068,256.44733,31.373055,0.11141179,39.46465
0.4476269,255.63255,223.96904,33.399494,0.10942227,42.509315
0.44929868,259.47925,176.55702,36.491867,0.11080225,44.440193
0.42404732,273.41144,297.78995,33.672066,0.09481333,41.701122
0.45561257,240.84644,255.28943,36.969276,0.11940539,42.508404
0.4475809,242.38628,225.70126,34.204338,0.092889875,42.431644
0.4363883,211.98474,269.33258,32.7341,0.09612689,41.64514
0.44584084,242.58731,235.09348,33.867447,0.09859674,42.540646
0.45068422,230.01529,253.02052,32.817074,0.10753851,42.624245
0.45025307,226.35847,265.54037,30.474112,0.112527564,39.915977
0.4487752,235.41495,257.34662,31.495888,0.10092963,38.8553
0.4416495,262.58893,247.74492,37.35179,0.11644759,43.68031
0.45718893,241.67912,253.76924,31.778545,0.102932945,38.20933
0.44512397,233.65953,246.52094,38.66252,0.11274351,45.021538
0.45500883,209.51648,269.03528,30.738295,0.1128633,43.988937
0.44459003,251.40083,291.65436,32.73731,0.10385541,39.313522
0.44907665,248.49097,227.02568,32.186947,0.10965459,38.701256
0.45073995,239.8901,248.99588,31.770613,0.11298285,34.919567
0.4456788,216.42241,254.74579,33.496674,0.092135966,41.48654
0.45106918,257.1578,262.01825,33.913445,0.113682196,39.42175
0.45542106,202.33153,241.53027,38.593937,0.10473102,39.660088
0.44929275,238.74283,248.27284,31.854084,0.10090198,40.14875
0.45387918,197.3483,246.47124,33.488773,0.098602675,38.892063
0.4502043,243.10902,269.54465,32.95256,0.10812607,41.718933
0.44445658,233.01627,267.31985,32.401413,0.09958068,39.95452
0.44854593,146.82307,272.48776,37.080875,0.08479126,44.966774
0.43779373,236.67755,214.62953,32.083775,0.10438295,40.952385
0.4466323,256.69772,250.15074,32.213783,0.09765088,43.620712
0.44551325,205.39952,255.2954,32.159973,0.10070579,40.326534
0.44868207,258.4349,278.12982,33.585415,0.09716478,38.62308
0.45702568,234.75612,261.5074,31.749395,0.11102323,41.176163
0.44538411,235.30292,242.3947,32.7756,0.10761996,37.870243
0.44316643,208.76071,267.71844,32.054516,0.10319791,39.27473
0.44538513,265.3591,232.00536,33.191116,0.10082947,41.271923
0.4458413,221.06743,253.82584,36.371742,0.10953454,38.116222
0.44806013,219.57417,271.792,32.671085,0.09688279,38.76417
